,0
176,-4523.330364873599
177,-4546.660729747198
178,-4569.991094620798
179,-4593.3214594943975
180,-4548.449161058909
181,-4596.898322117819
182,-9911.61885327343
183,-12923.23770654686
184,-11454.615954334253
185,-9666.9253299414
186,-12433.850659882797
187,-11034.086061898472
188,-10239.491692898431
189,-9755.364641412541
190,-9974.329946775384
191,-6956.443498989784
192,-7012.886997979568
193,-6907.798905850879
194,-6915.597811701759
195,-6923.3967175526395
196,-6931.19562340352
197,-6938.994529254399
198,-6946.793435105278
199,-6954.592340956158
200,-6962.391246807038
201,-6970.190152657919
202,-6977.989058508798
203,-6985.787964359677
204,-6993.586870210557
205,-6915.2363267186265
206,-6919.045408398282
207,-6930.472653437252
208,-6938.0908167965645
209,-6945.708980155878
210,-6957.136225194848
211,-6960.945306874503
212,-6976.18163359313
213,-6976.18163359313
214,-6995.227041991412
215,-6991.417960311755
216,-6915.5896535854845
217,-6931.179307170969
218,-6946.768960756452
219,-6962.358614341936
220,-6977.948267927421
221,-6993.537921512905
222,-6923.633302924626
223,-6947.266605849253
224,-6970.89990877388
225,-6994.533211698506
226,-6923.330364873599
227,-6946.660729747198
228,-6969.991094620798
229,-6993.3214594943975
230,-6948.449161058909
231,-6996.898322117819
232,-13211.61885327343
233,-16223.23770654686
234,-14754.615954334253
235,-12966.9253299414
236,-15733.850659882797
237,-14334.086061898472
238,-13539.491692898431
239,-13055.364641412541
240,-13274.329946775384
241,-10256.443498989784
242,-10312.886997979567
243,-10207.79890585088
244,-10215.597811701758
245,-10223.39671755264
246,-10231.195623403519
247,-10238.994529254398
248,-10246.793435105279
249,-10254.592340956158
250,-10262.39124680704
251,-10270.190152657919
252,-10277.989058508798
253,-10285.787964359677
254,-10293.586870210556
255,-10215.236326718625
256,-10219.045408398282
257,-10230.472653437253
258,-10238.090816796564
259,-10245.708980155878
260,-10257.136225194847
261,-10260.945306874504
262,-10276.181633593129
263,-10276.181633593129
264,-10295.227041991411
265,-10291.417960311755
266,-10215.589653585483
267,-10231.179307170969
268,-10246.768960756452
269,-10262.358614341938
270,-10277.94826792742
271,-10293.537921512903
272,-10223.633302924627
273,-10247.266605849252
274,-10270.899908773881
275,-10294.533211698506
276,-10223.3303648736
277,-10246.660729747198
278,-10269.991094620798
279,-10293.321459494397
280,-10248.44916105891
281,-10296.898322117819
282,-18011.61885327343
283,-21023.23770654686
284,-19554.61595433425
285,-17766.925329941398
286,-20533.8506598828
287,-19134.08606189847
288,-18339.49169289843
289,-17855.364641412543
290,-18074.329946775382
291,-15056.443498989784
292,-15112.886997979567
293,-15007.79890585088
294,-15015.597811701758
295,-15023.39671755264
296,-15031.195623403519
297,-15038.994529254398
298,-15046.793435105279
299,-15054.592340956158
300,-15062.39124680704
301,-15070.190152657919
302,-15077.989058508798
303,-15085.787964359677
304,-15093.586870210556
305,-15015.236326718625
306,-15019.045408398282
307,-15030.472653437253
308,-15038.090816796564
309,-15045.708980155878
310,-15057.136225194847
311,-15060.945306874504
312,-15076.181633593129
313,-15076.181633593129
314,-15095.227041991411
315,-15091.417960311755
316,-15015.589653585483
317,-15031.179307170969
318,-15046.768960756452
319,-15062.358614341938
320,-15077.94826792742
321,-15093.537921512903
322,-15023.633302924627
323,-15047.266605849252
324,-15070.899908773881
325,-15094.533211698506
326,-15023.3303648736
327,-15046.660729747198
328,-15069.991094620798
329,-15093.321459494397
330,-15048.44916105891
331,-15096.898322117819
332,-10297.154540590289
333,-10312.886997979567
334,-10296.894300511205
335,-10287.535988100166
336,-10297.196671707205
337,-10215.597811701758
338,-10219.4972646272
339,-10231.195623403519
340,-10238.994529254398
341,-10246.793435105279
342,-10258.491793881598
343,-10262.39124680704
344,-10277.989058508798
345,-10277.989058508798
346,-10297.486323135998
347,-10293.586870210556
348,-10230.472653437253
349,-10234.281735116907
350,-10238.090816796564
351,-10241.899898476222
352,-10260.945306874504
353,-10268.563470233817
354,-10276.181633593129
355,-10283.799796952442
356,-10291.417960311755
357,-10231.179307170969
358,-10238.97413396371
359,-10262.358614341938
360,-10277.94826792742
361,-10293.537921512903
362,-10247.266605849252
363,-10259.083257311566
364,-10294.533211698506
365,-10246.660729747198
366,-10258.325912183998
367,-10293.321459494397
368,-10296.898322117819
369,-15397.154540590289
370,-15412.886997979567
371,-15396.894300511205
372,-15387.535988100166
373,-15397.196671707205
374,-15315.597811701758
375,-15319.4972646272
376,-15331.195623403519
377,-15338.994529254398
378,-15346.793435105279
379,-15358.491793881598
380,-15362.39124680704
381,-15377.989058508798
382,-15377.989058508798
383,-15397.486323135998
384,-15393.586870210556
385,-15330.472653437253
386,-15334.281735116907
387,-15338.090816796564
388,-15341.899898476222
389,-15360.945306874504
390,-15368.563470233817
391,-15376.181633593129
392,-15383.799796952442
393,-15391.417960311755
394,-15331.179307170969
395,-15338.97413396371
396,-15362.358614341938
397,-15377.94826792742
398,-15393.537921512903
399,-15347.266605849252
400,-15359.083257311566
401,-15394.533211698506
402,-15346.660729747198
403,-15358.325912183998
404,-15393.321459494397
405,-15396.898322117819
406,-35097.15454059029
407,-35112.88699797957
408,-35096.8943005112
409,-35087.535988100164
410,-35097.19667170721
411,-35015.597811701766
412,-35019.4972646272
413,-35031.19562340352
414,-35038.9945292544
415,-35046.79343510528
416,-35058.4917938816
417,-35062.391246807034
418,-35077.9890585088
419,-35077.9890585088
420,-35097.486323136
421,-35093.58687021056
422,-35030.47265343725
423,-35034.281735116914
424,-35038.09081679657
425,-35041.899898476215
426,-35060.9453068745
427,-35068.563470233814
428,-35076.18163359313
429,-35083.799796952444
430,-35091.41796031176
431,-35031.17930717097
432,-35038.97413396371
433,-35062.35861434193
434,-35077.94826792742
435,-35093.53792151291
436,-35047.266605849254
437,-35059.08325731157
438,-35094.53321169851
439,-35046.6607297472
440,-35058.325912183995
441,-35093.3214594944
442,-35096.89832211782
443,-63897.15454059029
444,-63912.88699797957
445,-63896.8943005112
446,-63887.535988100164
447,-63897.19667170721
448,-63815.597811701766
449,-63819.4972646272
450,-63831.19562340352
451,-63838.9945292544
452,-63846.79343510528
453,-63858.4917938816
454,-63862.391246807034
455,-63877.9890585088
456,-63877.9890585088
457,-63897.486323136
458,-63893.58687021056
459,-63830.47265343725
460,-63834.281735116914
461,-63838.09081679657
462,-63841.899898476215
463,-63860.9453068745
464,-63868.563470233814
465,-63876.18163359313
466,-63883.799796952444
467,-63891.41796031176
468,-63831.17930717097
469,-63838.97413396371
470,-63862.35861434193
471,-63877.94826792742
472,-63893.53792151291
473,-63847.266605849254
474,-63859.08325731157
475,-63894.53321169851
476,-63846.6607297472
477,-63858.325912183995
478,-63893.3214594944
479,-63896.89832211782
480,-4527.296170478079
481,-4531.19562340352
482,-4535.095076328959
483,-4538.994529254399
484,-4542.8939821798385
485,-4554.592340956158
486,-4562.391246807038
487,-4570.190152657919
488,-4577.989058508798
489,-4585.787964359677
490,-4581.888511434237
491,-4593.586870210557
492,-4557.136225194848
493,-4560.945306874503
494,-4564.75438855416
495,-4568.5634702338175
496,-4572.372551913473
497,-4576.18163359313
498,-4579.990715272786
499,-4583.799796952442
500,-4587.6088786321
501,-4554.563787549195
502,-4562.358614341936
503,-4570.153441134679
504,-4577.948267927421
505,-4585.743094720163
506,-4582.716560236193
507,-4594.533211698506
508,-4581.656277057597
509,-4593.3214594943975
510,-4604.986641931197
511,-6927.296170478079
512,-6931.19562340352
513,-6935.095076328959
514,-6938.994529254399
515,-6942.8939821798385
516,-6954.592340956158
517,-6962.391246807038
518,-6970.190152657919
519,-6977.989058508798
520,-6985.787964359677
521,-6981.888511434237
522,-6993.586870210557
523,-6957.136225194848
524,-6960.945306874503
525,-6964.75438855416
526,-6968.5634702338175
527,-6972.372551913473
528,-6976.18163359313
529,-6979.990715272786
530,-6983.799796952442
531,-6987.6088786321
532,-6954.563787549195
533,-6962.358614341936
534,-6970.153441134679
535,-6977.948267927421
536,-6985.743094720163
537,-6982.716560236193
538,-6994.533211698506
539,-6981.656277057597
540,-6993.3214594943975
541,-7004.986641931197
542,-10327.29617047808
543,-10331.195623403519
544,-10335.095076328958
545,-10338.994529254398
546,-10342.89398217984
547,-10354.592340956158
548,-10362.39124680704
549,-10370.190152657919
550,-10377.989058508798
551,-10385.787964359677
552,-10381.88851143424
553,-10393.586870210556
554,-10357.136225194847
555,-10360.945306874504
556,-10364.75438855416
557,-10368.563470233817
558,-10372.372551913473
559,-10376.181633593129
560,-10379.990715272786
561,-10383.799796952442
562,-10387.6088786321
563,-10354.563787549194
564,-10362.358614341938
565,-10370.153441134678
566,-10377.94826792742
567,-10385.743094720163
568,-10382.716560236195
569,-10394.533211698506
570,-10381.656277057598
571,-10393.321459494397
572,-10404.986641931197
573,-15327.29617047808
574,-15331.195623403519
575,-15335.095076328958
576,-15338.994529254398
577,-15342.89398217984
578,-15354.592340956158
579,-15362.39124680704
580,-15370.190152657919
581,-15377.989058508798
582,-15385.787964359677
583,-15381.88851143424
584,-15393.586870210556
585,-15357.136225194847
586,-15360.945306874504
587,-15364.75438855416
588,-15368.563470233817
589,-15372.372551913473
590,-15376.181633593129
591,-15379.990715272786
592,-15383.799796952442
593,-15387.6088786321
594,-15354.563787549194
595,-15362.358614341938
596,-15370.153441134678
597,-15377.94826792742
598,-15385.743094720163
599,-15382.716560236195
600,-15394.533211698506
601,-15381.656277057598
602,-15393.321459494397
603,-15404.986641931197
604,-22027.29617047808
605,-22031.195623403517
606,-22035.09507632896
607,-22038.9945292544
608,-22042.89398217984
609,-22054.59234095616
610,-22062.391246807038
611,-22070.190152657917
612,-22077.989058508796
613,-22085.78796435968
614,-22081.888511434237
615,-22093.586870210558
616,-22057.13622519485
617,-22060.945306874506
618,-22064.75438855416
619,-22068.563470233814
620,-22072.37255191347
621,-22076.18163359313
622,-22079.990715272786
623,-22083.799796952444
624,-22087.608878632098
625,-22054.563787549192
626,-22062.358614341938
627,-22070.153441134677
628,-22077.94826792742
629,-22085.743094720165
630,-22082.716560236193
631,-22094.533211698505
632,-22081.6562770576
633,-22093.321459494397
634,-22104.9866419312
635,-35027.29617047808
636,-35031.19562340352
637,-35035.09507632896
638,-35038.9945292544
639,-35042.893982179834
640,-35054.59234095616
641,-35062.391246807034
642,-35070.19015265792
643,-35077.9890585088
644,-35085.78796435968
645,-35081.888511434234
646,-35093.58687021056
647,-35057.136225194845
648,-35060.9453068745
649,-35064.75438855416
650,-35068.563470233814
651,-35072.372551913475
652,-35076.18163359313
653,-35079.99071527278
654,-35083.799796952444
655,-35087.6088786321
656,-35054.563787549196
657,-35062.35861434193
658,-35070.15344113468
659,-35077.94826792742
660,-35085.743094720165
661,-35082.71656023619
662,-35094.53321169851
663,-35081.65627705759
664,-35093.3214594944
665,-35104.986641931195
666,-43788.9945292544
667,-43792.893982179834
668,-43796.79343510528
669,-43800.69288803072
670,-43804.59234095616
671,-43808.4917938816
672,-43812.391246807034
673,-43816.29069973248
674,-43820.19015265792
675,-43824.08960558336
676,-43827.9890585088
677,-43831.888511434234
678,-43835.78796435968
679,-43839.68741728512
680,-43843.58687021056
681,-43847.486323136
682,-43827.9890585088
683,-43835.78796435968
684,-43843.58687021056
685,-43826.18163359313
686,-43829.99071527278
687,-43833.799796952444
688,-43837.6088786321
689,-43841.41796031176
690,-43845.22704199141
691,-43827.94826792742
692,-43835.743094720165
693,-43843.53792151291
694,-54750.69288803072
695,-54754.59234095616
696,-54758.4917938816
697,-54762.391246807034
698,-54766.29069973248
699,-54770.19015265792
700,-54774.08960558336
701,-54777.9890585088
702,-54781.888511434234
703,-54785.78796435968
704,-54789.68741728512
705,-54793.58687021056
706,-54797.486323136
707,-2882.7908632672234
708,-2865.581726534447
709,-2848.37258980167
710,-2831.163453068894
711,-2813.9543163361172
712,-2796.7451796033406
713,-2779.5360428705644
714,-2762.326906137788
715,-2745.117769405011
716,-2727.9086326722345
717,-2710.699495939458
718,-2693.4903592066817
719,-2676.281222473905
720,-2659.072085741129
721,-2641.862949008352
722,-2624.6538122755755
723,-2607.444675542799
724,-2590.2355388100223
725,-2573.026402077246
726,-2555.817265344469
727,-2538.6081286116923
728,-2521.398991878916
729,-2504.18985514614
730,-2486.9807184133633
731,-2469.7715816805867
732,-2452.56244494781
733,-2435.3533082150334
734,-2418.1441714822568
735,-2400.9350347494806
736,-2383.725898016704
737,-2366.5167612839277
738,-2349.307624551151
739,-2332.0984878183745
740,-2314.8893510855983
741,-2297.680214352821
742,-2280.4710776200445
743,-2263.2619408872683
744,-2246.0528041544917
745,-2228.8436674217155
746,-2211.6345306889384
747,-2194.425393956162
748,-2177.2162572233856
749,-2160.007120490609
750,-2142.7979837578323
751,-2125.5888470250557
752,-2108.3797102922795
753,-2091.1705735595033
754,-2073.961436826726
755,-2056.75230009395
756,-2039.5431633611736
757,-2022.3340266283963
758,-2005.1248898956203
759,-1987.9157531628434
760,-1970.7066164300672
761,-1953.4974796972908
762,-1936.288342964514
763,-1919.0792062317373
764,-1901.8700694989607
765,-1884.6609327661845
766,-1867.4517960334078
767,-1850.2426593006312
768,-1833.033522567855
769,-1815.8243858350788
770,-1798.6152491023022
771,-1781.4061123695255
772,-1764.1969756367484
773,-1746.9878389039723
774,-1729.7787021711965
775,-1712.569565438419
776,-1695.3604287056428
777,-1678.1512919728657
778,-2865.1516322341054
779,-2830.3032644682107
780,-2795.454896702315
781,-2760.6065289364205
782,-2725.758161170526
783,-2690.9097934046313
784,-2656.061425638736
785,-2621.213057872841
786,-2586.3646901069465
787,-2551.516322341052
788,-2516.6679545751567
789,-2481.819586809262
790,-2446.971219043367
791,-2412.1228512774724
792,-2377.2744835115777
793,-2342.426115745683
794,-2307.577747979788
795,-2272.729380213893
796,-2237.8810124479983
797,-2203.0326446821036
798,-2168.1842769162085
799,-2133.335909150314
800,-2098.4875413844193
801,-2063.639173618524
802,-2028.7908058526295
803,-1993.9424380867347
804,-1959.09407032084
805,-1924.2457025549447
806,-1889.3973347890496
807,-1854.5489670231555
808,-1819.70059925726
809,-1784.8522314913657
810,-1750.0038637254706
811,-1715.155495959576
812,-1680.307128193681
813,-2865.572020019722
814,-2831.1440400394445
815,-2796.716060059166
816,-2762.2880800788885
817,-2727.8601000986105
818,-2693.432120118333
819,-2659.004140138055
820,-2624.576160157777
821,-2590.148180177499
822,-2555.720200197221
823,-2521.2922202169434
824,-2486.8642402366654
825,-2452.436260256387
826,-2418.0082802761094
827,-2383.580300295832
828,-2349.152320315554
829,-2314.724340335276
830,-2280.296360354998
831,-2245.86838037472
832,-2211.440400394442
833,-2177.012420414165
834,-2142.584440433887
835,-2108.156460453609
836,-2073.728480473331
837,-2039.3005004930526
838,-2004.8725205127748
839,-1970.4445405324973
840,-1936.0165605522188
841,-1901.5885805719413
842,-1867.1606005916638
843,-1832.7326206113853
844,-1798.3046406311078
845,-1763.8766606508293
846,-1729.4486806705518
847,-1695.0207006902733
848,-2848.65407872869
849,-2797.30815745738
850,-2745.96223618607
851,-2694.61631491476
852,-2643.27039364345
853,-2591.9244723721395
854,-2540.57855110083
855,-2489.23262982952
856,-2437.8867085582096
857,-2386.5407872869
858,-2335.1948660155895
859,-2283.8489447442794
860,-2232.50302347297
861,-2181.1571022016597
862,-2129.81118093035
863,-2078.4652596590395
864,-2027.1193383877294
865,-1975.7734171164198
866,-1924.4274958451097
867,-1873.0815745738
868,-1821.7356533024904
869,-1770.389732031179
870,-1719.0438107598693
871,-2848.2936434819085
872,-2796.587286963817
873,-2744.880930445726
874,-2693.1745739276344
875,-2641.468217409543
876,-2589.7618608914513
877,-2538.05550437336
878,-2486.3491478552687
879,-2434.642791337177
880,-2382.9364348190857
881,-2331.230078300994
882,-2279.5237217829026
883,-2227.817365264811
884,-2176.11100874672
885,-2124.4046522286285
886,-2072.698295710537
887,-2020.9919391924454
888,-1969.2855826743541
889,-1917.5792261562628
890,-1865.8728696381709
891,-1814.1665131200807
892,-1762.4601566019883
893,-1710.7538000838967
894,-1659.0474435658048
895,-1607.3410870477142
896,-1555.6347305296226
897,-1503.928374011531
898,-4482.790863267223
899,-4465.581726534447
900,-4448.372589801671
901,-4431.163453068894
902,-4413.954316336118
903,-4396.74517960334
904,-4379.5360428705635
905,-4362.326906137788
906,-4345.117769405011
907,-4327.9086326722345
908,-4310.699495939458
909,-4293.490359206681
910,-4276.2812224739055
911,-4259.072085741129
912,-4241.862949008352
913,-4224.653812275576
914,-4207.444675542799
915,-4190.235538810022
916,-4173.0264020772465
917,-4155.817265344469
918,-4138.608128611692
919,-4121.398991878916
920,-4104.18985514614
921,-4086.9807184133633
922,-4069.7715816805867
923,-4052.56244494781
924,-4035.3533082150334
925,-4018.1441714822577
926,-4000.9350347494806
927,-3983.725898016704
928,-3966.5167612839277
929,-3949.3076245511506
930,-3932.0984878183745
931,-3914.8893510855983
932,-3897.680214352821
933,-3880.4710776200445
934,-3863.261940887268
935,-3846.052804154492
936,-3828.8436674217155
937,-3811.6345306889384
938,-3794.425393956162
939,-3777.216257223385
940,-3760.00712049061
941,-3742.7979837578323
942,-3725.5888470250557
943,-3708.3797102922795
944,-3691.1705735595024
945,-3673.9614368267266
946,-3656.75230009395
947,-3639.5431633611734
948,-3622.3340266283963
949,-3605.12488989562
950,-3587.915753162844
951,-3570.7066164300672
952,-3553.497479697291
953,-3536.288342964514
954,-3519.0792062317373
955,-3501.870069498961
956,-3484.6609327661845
957,-3467.451796033408
958,-3450.242659300631
959,-3433.033522567855
960,-3415.824385835079
961,-3398.615249102302
962,-3381.4061123695255
963,-3364.1969756367484
964,-3346.9878389039723
965,-3329.7787021711965
966,-3312.569565438419
967,-3295.360428705643
968,-3278.1512919728657
969,-3260.942155240089
970,-3243.733018507314
971,-3226.5238817745367
972,-3209.3147450417596
973,-3192.1056083089834
974,-3174.8964715762067
975,-3157.6873348434306
976,-3140.4781981106544
977,-3123.269061377877
978,-3106.0599246451
979,-3088.8507879123244
980,-3071.6416511795483
981,-3054.432514446771
982,-3037.223377713994
983,-3020.0142409812183
984,-3002.8051042484412
985,-2985.595967515665
986,-2968.386830782889
987,-2951.1776940501118
988,-2933.968557317335
989,-2916.759420584559
990,-2899.5502838517823
991,-2882.341147119006
992,-2865.13201038623
993,-2847.9228736534524
994,-2830.713736920676
995,-2813.5046001878995
996,-2796.2954634551224
997,-2779.086326722347
998,-2761.8771899895696
999,-2744.6680532567925
1000,-2727.458916524017
1001,-2710.2497797912406
1002,-2693.0406430584635
1003,-2675.831506325687
1004,-2658.6223695929107
1005,-2641.4132328601345
1006,-2624.204096127357
1007,-2606.9949593945817
1008,-2589.7858226618046
1009,-2572.576685929028
1010,-2555.3675491962513
1011,-2538.1584124634746
1012,-2520.949275730699
1013,-2503.7401389979213
1014,-2486.5310022651447
1015,-2469.321865532369
1016,-2452.1127287995914
1017,-2434.9035920668157
1018,-2417.69445533404
1019,-2400.4853186012624
1020,-2383.2761818684867
1021,-2366.06704513571
1022,-2348.8579084029334
1023,-2331.6487716701567
1024,-2314.4396349373783
1025,-2297.2304982046044
1026,-2280.021361471827
1027,-2262.812224739051
1028,-2245.6030880062744
1029,-2228.393951273497
1030,-2211.1848145407203
1031,-2193.9756778079445
1032,-2176.766541075168
1033,-2159.557404342392
1034,-2142.3482676096146
1035,-2125.139130876838
1036,-2107.9299941440604
1037,-2090.7208574112856
1038,-2073.511720678509
1039,-2056.3025839457314
1040,-4465.151632234105
1041,-4430.303264468211
1042,-4395.454896702316
1043,-4360.6065289364215
1044,-4325.758161170525
1045,-4290.90979340463
1046,-4256.061425638736
1047,-4221.213057872841
1048,-4186.364690106947
1049,-4151.516322341052
1050,-4116.667954575157
1051,-4081.819586809262
1052,-4046.971219043367
1053,-4012.122851277473
1054,-3977.2744835115777
1055,-3942.426115745682
1056,-3907.577747979788
1057,-3872.729380213893
1058,-3837.8810124479987
1059,-3803.0326446821036
1060,-3768.1842769162085
1061,-3733.335909150314
1062,-3698.4875413844193
1063,-3663.639173618524
1064,-3628.7908058526295
1065,-3593.942438086734
1066,-3559.09407032084
1067,-3524.2457025549447
1068,-3489.39733478905
1069,-3454.5489670231555
1070,-3419.70059925726
1071,-3384.8522314913657
1072,-3350.0038637254706
1073,-3315.155495959576
1074,-3280.307128193681
1075,-3245.458760427786
1076,-3210.6103926618916
1077,-3175.7620248959965
1078,-3140.913657130102
1079,-3106.065289364207
1080,-3071.2169215983117
1081,-3036.3685538324175
1082,-3001.5201860665225
1083,-2966.671818300628
1084,-2931.8234505347327
1085,-2896.975082768838
1086,-2862.126715002943
1087,-2827.278347237048
1088,-2792.4299794711533
1089,-2757.581611705259
1090,-2722.7332439393635
1091,-2687.8848761734694
1092,-2653.0365084075743
1093,-2618.18814064168
1094,-2583.3397728757836
1095,-2548.4914051098895
1096,-2513.6430373439935
1097,-2478.7946695780993
1098,-2443.946301812204
1099,-2409.097934046311
1100,-2374.249566280415
1101,-2339.40119851452
1102,-2304.5528307486256
1103,-2269.7044629827315
1104,-2234.8560952168364
1105,-2200.0077274509413
1106,-2165.1593596850453
1107,-2130.310991919151
1108,-2095.462624153257
1109,-2060.614256387362
1110,-2025.7658886214667
1111,-4465.572020019722
1112,-4431.144040039444
1113,-4396.716060059166
1114,-4362.288080078889
1115,-4327.860100098611
1116,-4293.432120118332
1117,-4259.004140138055
1118,-4224.576160157777
1119,-4190.148180177499
1120,-4155.720200197221
1121,-4121.292220216943
1122,-4086.8642402366654
1123,-4052.436260256387
1124,-4018.00828027611
1125,-3983.580300295832
1126,-3949.1523203155534
1127,-3914.724340335276
1128,-3880.296360354998
1129,-3845.8683803747203
1130,-3811.440400394442
1131,-3777.012420414164
1132,-3742.584440433887
1133,-3708.156460453609
1134,-3673.728480473331
1135,-3639.300500493053
1136,-3604.8725205127744
1137,-3570.4445405324973
1138,-3536.016560552219
1139,-3501.5885805719417
1140,-3467.1606005916638
1141,-3432.7326206113853
1142,-3398.3046406311078
1143,-3363.8766606508293
1144,-3329.4486806705518
1145,-3295.0207006902733
1146,-3260.5927207099953
1147,-3226.1647407297182
1148,-3191.73676074944
1149,-3157.3087807691627
1150,-3122.880800788884
1151,-3088.4528208086062
1152,-3054.024840828329
1153,-3019.5968608480503
1154,-2985.168880867773
1155,-2950.740900887496
1156,-2916.312920907217
1157,-2881.8849409269396
1158,-2847.456960946661
1159,-2813.0289809663827
1160,-2778.601000986105
1161,-2744.1730210058276
1162,-2709.7450410255497
1163,-2675.317061045271
1164,-2640.8890810649946
1165,-2606.4611010847157
1166,-2572.0331211044377
1167,-2537.6051411241597
1168,-2503.1771611438826
1169,-2468.7491811636046
1170,-2434.3212011833275
1171,-2399.8932212030486
1172,-2365.4652412227706
1173,-2331.0372612424935
1174,-2296.6092812622155
1175,-2262.1813012819366
1176,-2227.7533213016586
1177,-2193.3253413213797
1178,-2158.8973613411026
1179,-2124.4693813608255
1180,-2090.0414013805466
1181,-2055.6134214002705
1182,-4448.65407872869
1183,-4397.30815745738
1184,-4345.96223618607
1185,-4294.61631491476
1186,-4243.27039364345
1187,-4191.92447237214
1188,-4140.57855110083
1189,-4089.23262982952
1190,-4037.8867085582096
1191,-3986.5407872869
1192,-3935.19486601559
1193,-3883.8489447442794
1194,-3832.50302347297
1195,-3781.1571022016597
1196,-3729.81118093035
1197,-3678.4652596590404
1198,-3627.1193383877294
1199,-3575.7734171164198
1200,-3524.427495845109
1201,-3473.0815745738
1202,-3421.7356533024904
1203,-3370.389732031179
1204,-3319.0438107598693
1205,-3267.6978894885588
1206,-3216.351968217249
1207,-3165.00604694594
1208,-3113.6601256746294
1209,-3062.3142044033198
1210,-3010.968283132009
1211,-2959.6223618606996
1212,-2908.2764405893895
1213,-2856.9305193180794
1214,-2805.5845980467698
1215,-2754.2386767754588
1216,-2702.892755504149
1217,-2651.5468342328395
1218,-2600.20091296153
1219,-2548.8549916902193
1220,-2497.509070418908
1221,-2446.1631491476
