,0
172,-3326.833302924627
173,-3292.866605849253
174,-3258.89990877388
175,-3224.933211698506
176,-3556.9303648735995
177,-3522.6607297471983
178,-3488.3910946207975
179,-3454.1214594943967
180,-3687.649161058909
181,-3553.698322117819
182,-3839.0185678105277
183,-3741.237135621055
184,-3876.4773817378414
185,-3994.6564856328305
186,-3879.7129712656615
187,-4070.712334017955
188,-3679.4916928984308
189,-3752.964641412542
190,-3842.029946775383
191,-4297.243498989784
192,-4094.4869979795667
193,-4526.99890585088
194,-4515.597811701759
195,-4504.196717552639
196,-4492.795623403519
197,-4481.394529254399
198,-4469.993435105279
199,-4458.592340956158
200,-4447.191246807038
201,-4435.790152657917
202,-4424.3890585087975
203,-4412.987964359678
204,-4401.586870210557
205,-4726.436326718625
206,-4730.245408398282
207,-4703.272653437251
208,-4691.690816796565
209,-4680.108980155877
210,-4653.136225194847
211,-4656.945306874503
212,-4614.581633593129
213,-4633.781633593129
214,-4576.027041991412
215,-4610.617960311755
216,-4937.989653585484
217,-4895.979307170968
218,-4853.968960756452
219,-4811.9586143419365
220,-4769.948267927421
221,-4727.937921512904
222,-5022.833302924626
223,-4950.466605849254
224,-4878.09990877388
225,-4805.733211698506
226,-5099.330364873599
227,-5026.660729747198
228,-4953.991094620797
229,-4881.321459494397
230,-5076.449161058909
231,-4904.0983221178185
232,-5151.018567810527
233,-5014.8371356210555
234,-5111.677381737842
235,-5191.456485632831
236,-5038.112971265661
237,-5190.712334017955
238,-4761.091692898432
239,-4796.164641412542
240,-4846.829946775383
241,-5257.243498989784
242,-5054.486997979567
243,-5486.99890585088
244,-5475.597811701759
245,-5464.196717552639
246,-5452.795623403519
247,-5441.394529254399
248,-5429.993435105279
249,-5418.592340956158
250,-5407.191246807038
251,-5395.790152657917
252,-5384.3890585087975
253,-5372.987964359678
254,-5361.586870210557
255,-5686.436326718625
256,-5690.245408398282
257,-5663.272653437251
258,-5651.690816796565
259,-5640.108980155877
260,-5613.136225194847
261,-5616.945306874503
262,-5574.581633593129
263,-5593.781633593129
264,-5536.027041991412
265,-5570.617960311755
266,-5897.989653585484
267,-5855.979307170968
268,-5813.968960756452
269,-5771.9586143419365
270,-5729.948267927421
271,-5687.937921512904
272,-5982.833302924626
273,-5910.466605849254
274,-5838.09990877388
275,-5765.733211698506
276,-6059.330364873599
277,-5986.660729747198
278,-5913.991094620797
279,-5841.321459494397
280,-6036.449161058909
281,-5864.0983221178185
282,-6111.018567810527
283,-5974.8371356210555
284,-6071.677381737842
285,-6151.456485632831
286,-5998.112971265661
287,-6150.712334017955
288,-5721.091692898432
289,-5756.164641412542
290,-5806.829946775383
291,-6217.243498989784
292,-6014.486997979567
293,-6446.99890585088
294,-6435.597811701759
295,-6424.196717552639
296,-6412.795623403519
297,-6401.394529254399
298,-6389.993435105279
299,-6378.592340956157
300,-6367.191246807038
301,-6355.790152657917
302,-6344.3890585087975
303,-6332.987964359678
304,-6321.586870210556
305,-6646.436326718625
306,-6650.245408398282
307,-6623.272653437251
308,-6611.690816796565
309,-6600.108980155877
310,-6573.136225194847
311,-6576.945306874503
312,-6534.581633593129
313,-6553.781633593129
314,-6496.02704199141
315,-6530.617960311755
316,-6857.989653585484
317,-6815.979307170968
318,-6773.968960756452
319,-6731.958614341936
320,-6689.948267927421
321,-6647.937921512904
322,-6942.833302924626
323,-6870.466605849254
324,-6798.099908773879
325,-6725.733211698506
326,-7019.330364873599
327,-6946.660729747198
328,-6873.991094620797
329,-6801.321459494396
330,-6996.449161058909
331,-6824.0983221178185
332,-6843.5545405902885
333,-4094.4869979795667
334,-4193.694300511204
335,-4270.735988100165
336,-4270.796671707204
337,-4630.797811701759
338,-4653.897264627199
339,-4646.3956234035195
340,-4654.194529254399
341,-4661.993435105279
342,-4654.491793881598
343,-4677.591246807037
344,-4654.789058508798
345,-4693.189058508798
346,-4655.086323135997
347,-4708.786870210557
348,-4991.272653437251
349,-5014.281735116909
350,-5037.290816796564
351,-5060.299898476222
352,-5021.7453068745035
353,-5029.363470233816
354,-5036.981633593129
355,-5044.599796952442
356,-5052.217960311756
357,-5337.579307170969
358,-5345.37413396371
359,-5291.9586143419365
360,-5269.14826792742
361,-5246.337921512904
362,-5468.866605849254
363,-5461.483257311566
364,-5362.533211698506
365,-5583.4607297471985
366,-5575.925912183998
367,-5476.521459494396
368,-5499.298322117818
369,-5537.954540590289
370,-5515.286997979567
371,-5614.4943005112045
372,-5691.535988100165
373,-5691.596671707203
374,-6051.597811701759
375,-6074.697264627199
376,-6067.19562340352
377,-6074.994529254399
378,-6082.793435105278
379,-6075.291793881598
380,-6098.3912468070375
381,-6075.589058508798
382,-6113.989058508798
383,-6075.8863231359965
384,-6129.586870210557
385,-6412.072653437252
386,-6435.081735116909
387,-6458.0908167965645
388,-6481.099898476221
389,-6442.545306874503
390,-6450.163470233816
391,-6457.781633593129
392,-6465.399796952443
393,-6473.017960311755
394,-6758.379307170968
395,-6766.17413396371
396,-6712.758614341937
397,-6689.948267927421
398,-6667.137921512904
399,-6889.666605849253
400,-6882.283257311567
401,-6783.333211698507
402,-7004.260729747199
403,-6996.725912183997
404,-4170.921459494396
405,-4193.698322117819
406,-4232.354540590289
407,-4209.686997979567
408,-4308.894300511204
409,-4385.935988100165
410,-4385.996671707204
411,-4745.997811701759
412,-4769.097264627199
413,-4761.595623403519
414,-4769.394529254399
415,-4777.193435105279
416,-4769.691793881598
417,-4792.791246807038
418,-4769.989058508798
419,-4808.3890585087975
420,-4770.286323135997
421,-4823.986870210557
422,-5106.472653437252
423,-5129.481735116909
424,-5152.490816796564
425,-5175.4998984762215
426,-5136.945306874503
427,-5144.563470233817
428,-5152.181633593129
429,-5159.799796952442
430,-5167.417960311755
431,-5452.779307170968
432,-5460.574133963711
433,-5407.158614341936
434,-5384.34826792742
435,-5361.537921512904
436,-5584.066605849253
437,-5576.683257311567
438,-5477.733211698506
439,-5698.660729747198
440,-5691.125912183998
441,-5591.721459494396
442,-5614.498322117819
443,-5653.154540590289
444,-5630.486997979567
445,-5729.694300511204
446,-5806.735988100165
447,-5806.796671707204
448,-6166.797811701759
449,-6189.897264627199
450,-6182.3956234035195
451,-6190.194529254399
452,-6197.993435105279
453,-6190.491793881598
454,-6213.591246807037
455,-6190.789058508798
456,-6229.189058508798
457,-6191.086323135997
458,-6244.786870210557
459,-6527.272653437251
460,-6550.281735116908
461,-6573.290816796564
462,-6596.299898476222
463,-6557.7453068745035
464,-6565.363470233816
465,-6572.981633593128
466,-6580.599796952442
467,-6588.217960311756
468,-6873.579307170969
469,-6881.37413396371
470,-6827.958614341936
471,-6805.14826792742
472,-6782.337921512904
473,-7004.866605849254
474,-6997.483257311566
475,-4191.333211698507
476,-4431.4607297471985
477,-4443.125912183998
478,-4362.921459494396
479,-4404.898322117819
480,-4738.49617047808
481,-4780.795623403519
482,-4823.095076328959
483,-4865.394529254399
484,-4907.693982179839
485,-4919.3923409561585
486,-4946.3912468070375
487,-4973.3901526579175
488,-5000.3890585087975
489,-5027.387964359677
490,-5100.288511434238
491,-5111.986870210557
492,-5305.936225194847
493,-5348.145306874503
494,-5390.35438855416
495,-5432.563470233817
496,-5474.772551913473
497,-5516.981633593129
498,-5559.190715272785
499,-5601.399796952443
500,-5643.608878632099
501,-5840.963787549194
502,-5867.9586143419365
503,-5894.953441134678
504,-5921.948267927421
505,-5948.943094720163
506,-6022.716560236193
507,-6034.533211698506
508,-6136.856277057596
509,-6148.521459494396
510,-6160.186641931196
511,-6524.096170478079
512,-6566.3956234035195
513,-6608.695076328959
514,-6650.994529254399
515,-6693.293982179839
516,-6704.992340956158
517,-6731.991246807038
518,-6758.990152657918
519,-6785.989058508798
520,-6812.987964359678
521,-6885.888511434237
522,-4190.386870210557
523,-4384.3362251948465
524,-4426.545306874504
525,-4468.75438855416
526,-4510.963470233816
527,-4553.172551913473
528,-4595.381633593129
529,-4637.590715272786
530,-4679.799796952442
531,-4722.0088786320985
532,-4919.363787549195
533,-4946.358614341936
534,-4973.353441134678
535,-5000.34826792742
536,-5027.343094720162
537,-5101.116560236193
538,-5112.933211698506
539,-5215.256277057597
540,-5226.921459494396
541,-5238.586641931196
542,-5602.49617047808
543,-5644.795623403519
544,-5687.095076328959
545,-5729.394529254399
546,-5771.693982179839
547,-5783.3923409561585
548,-5810.3912468070375
549,-5837.3901526579175
550,-5864.3890585087975
551,-5891.387964359677
552,-5964.288511434238
553,-5975.986870210557
554,-6169.936225194847
555,-6212.145306874503
556,-6254.35438855416
557,-6296.563470233817
558,-6338.772551913473
559,-6380.981633593129
560,-6423.190715272785
561,-6465.399796952443
562,-6507.608878632099
563,-6704.963787549194
564,-6731.9586143419365
565,-6758.953441134678
566,-6785.948267927421
567,-6812.943094720163
568,-6886.716560236193
569,-6898.5332116985055
570,-7000.856277057596
571,-7012.521459494396
572,-7024.186641931196
573,-7388.096170478079
574,-7430.395623403519
575,-7472.695076328959
576,-7514.994529254399
577,-7535.193982179839
578,-10692.792340956159
579,-13865.691246807039
580,-9067.090152657918
581,-13878.989058508798
582,-7143.387964359677
583,-10138.688511434237
584,-13072.786870210557
585,-16189.136225194847
586,-8649.245306874504
587,-13029.35438855416
588,-8222.963470233817
589,-12207.572551913472
590,-7692.181633593129
591,-11176.790715272786
592,-7848.899796952443
593,-11521.0088786321
594,-4564.163787549194
595,-4811.9586143419365
596,-5059.753441134678
597,-5307.548267927421
598,-5555.343094720162
599,-5849.916560236193
600,-6082.533211698506
601,-6405.6562770575965
602,-6638.121459494397
603,-6870.586641931196
604,-7455.296170478079
605,-7718.395623403519
606,-7981.495076328959
607,-4385.394529254399
608,-4408.493982179839
609,-4400.992340956158
610,-4408.791246807038
611,-4416.590152657918
612,-4424.3890585087975
613,-4432.187964359678
614,-4485.888511434237
615,-4478.386870210557
616,-4653.136225194847
617,-4676.145306874503
618,-4699.15438855416
619,-4722.163470233816
620,-4745.172551913473
621,-4768.181633593129
622,-4791.190715272785
623,-4814.199796952443
624,-4837.208878632098
625,-5015.363787549195
626,-5023.158614341936
627,-5030.953441134678
628,-5038.748267927421
629,-5046.543094720162
630,-5101.116560236193
631,-5093.733211698506
632,-5176.856277057596
633,-5169.321459494397
634,-5161.786641931196
635,-5506.49617047808
636,-5529.595623403519
637,-5552.695076328959
638,-5575.794529254399
639,-5598.8939821798385
640,-5591.3923409561585
641,-5599.191246807038
642,-5606.990152657918
643,-5614.789058508798
644,-5622.587964359677
645,-5676.288511434238
646,-5668.786870210557
647,-5843.536225194846
648,-5866.545306874504
649,-5889.554388554159
650,-5912.563470233817
651,-5935.572551913473
652,-5958.581633593129
653,-5981.590715272786
654,-6004.599796952442
655,-6027.608878632099
656,-6205.763787549195
657,-6213.558614341936
658,-6221.353441134678
659,-6229.14826792742
660,-6236.943094720163
661,-6291.516560236193
662,-6284.133211698506
663,-6367.256277057596
664,-6359.721459494396
665,-6352.186641931196
666,-6650.994529254399
667,-6674.093982179838
668,-6697.193435105278
669,-6720.292888030718
670,-6743.3923409561585
671,-6766.491793881598
672,-6789.591246807037
673,-6812.690699732477
674,-6835.790152657917
675,-4286.089605583358
676,-4289.989058508798
677,-4332.288511434238
678,-4355.387964359677
679,-4378.487417285117
680,-4420.786870210557
681,-4424.686323135997
682,-4577.989058508798
683,-4547.387964359677
684,-4612.786870210557
685,-4652.981633593129
686,-4752.790715272786
687,-4698.999796952443
688,-4818.0088786320985
689,-4745.017960311755
690,-4883.227041991411
691,-4885.14826792742
692,-5027.343094720162
693,-4900.737921512904
694,-5261.092888030718
695,-5130.592340956158
696,-5326.491793881598
697,-5176.791246807038
698,-5391.8906997324775
699,-5222.990152657918
700,-5457.289605583358
701,-5269.189058508798
702,-5522.688511434238
703,-5315.387964359677
704,-5588.087417285117
705,-5361.586870210557
706,-5653.486323135997
707,-5769.190863267224
708,-6059.181726534447
709,-5773.17258980167
710,-6082.363453068894
711,-5777.1543163361175
712,-6105.54517960334
713,-5781.136042870564
714,-6128.726906137787
715,-5785.117769405011
716,-6151.9086326722345
717,-5789.099495939458
718,-6175.090359206682
719,-5793.081222473905
720,-6198.272085741129
721,-5797.062949008352
722,-6221.453812275576
723,-5801.044675542798
724,-6244.635538810022
725,-5805.026402077246
726,-6267.817265344469
727,-5809.008128611693
728,-6290.998991878916
729,-5812.989855146139
730,-6314.180718413363
731,-5816.9715816805865
732,-6337.36244494781
733,-5820.953308215034
734,-6360.544171482257
735,-5824.93503474948
736,-6383.7258980167035
737,-5828.916761283927
738,-6406.907624551151
739,-5832.898487818374
740,-6430.089351085598
741,-5836.880214352821
742,-6453.271077620045
743,-3229.6619408872684
744,-3270.0528041544917
745,-3310.4436674217145
746,-3350.8345306889382
747,-3391.225393956162
748,-3431.616257223385
749,-3472.007120490609
750,-3512.3979837578318
751,-3552.7888470250555
752,-3593.1797102922797
753,-3633.5705735595025
754,-3673.961436826726
755,-3714.3523000939495
756,-3754.7431633611727
757,-3795.1340266283964
758,-3835.5248898956197
759,-3875.9157531628434
760,-3916.3066164300662
761,-3956.69747969729
762,-3997.0883429645137
763,-4037.4792062317374
764,-4077.870069498961
765,-4118.260932766184
766,-4158.651796033408
767,-4199.042659300631
768,-4239.433522567854
769,-4279.824385835078
770,-4320.215249102301
771,-4360.6061123695235
772,-4400.996975636748
773,-4441.387838903971
774,-4481.778702171196
775,-4522.169565438418
776,-4562.560428705642
777,-2030.1512919728652
778,-4657.151632234105
779,-4699.103264468211
780,-4741.054896702316
781,-4783.006528936421
782,-4824.958161170525
783,-4866.90979340463
784,-4908.861425638736
785,-4950.8130578728415
786,-4992.764690106947
787,-5034.716322341052
788,-5076.667954575156
789,-5118.619586809262
790,-5160.571219043367
791,-5202.522851277472
792,-5244.474483511577
793,-5286.426115745682
794,-5328.377747979788
795,-5370.329380213893
796,-5412.281012447998
797,-5454.232644682103
798,-5496.184276916209
799,-3003.735909150313
800,-3045.687541384418
801,-3087.639173618524
802,-3129.590805852629
803,-3171.542438086734
804,-3213.494070320839
805,-3255.445702554944
806,-3297.3973347890496
807,-3339.3489670231547
808,-3381.30059925726
809,-3423.252231491365
810,-3465.2038637254695
811,-3507.155495959576
812,-3549.1071281936806
813,-6155.172020019722
814,-6197.544040039444
815,-6239.916060059166
816,-6282.288080078889
817,-6324.66010009861
818,-6367.032120118332
819,-6409.404140138055
820,-6451.776160157777
821,-6494.148180177499
822,-6536.52020019722
823,-6578.892220216943
824,-6621.2642402366655
825,-3793.236260256387
826,-3960.4082802761095
827,-4127.580300295831
828,-4294.752320315553
829,-4461.924340335276
830,-4629.096360354997
831,-4796.26838037472
832,-4963.440400394442
833,-5130.612420414164
834,-5297.784440433887
835,-5464.956460453608
836,-5632.1284804733305
837,-5799.300500493053
838,-8209.972520512774
839,-11340.644540532496
840,-14471.316560552219
841,-17601.988580571942
842,-20732.660600591662
843,-23863.332620611385
844,-26994.00464063111
845,-9339.176660650828
846,-14108.848680670551
847,-18878.520700690275
848,-26161.05407872869
849,-9662.10815745738
850,-12533.16223618607
851,-15404.21631491476
852,-18275.27039364345
853,-21146.32447237214
854,-24017.37855110083
855,-26888.43262982952
856,-29759.48670855821
857,-10206.0407872869
858,-14492.59486601559
859,-18779.14894474428
860,-23065.70302347297
861,-27352.25710220166
862,-9265.81118093035
863,-13156.86525965904
864,-17047.91933838773
865,-20938.97341711642
866,-24830.02749584511
867,-8221.0815745738
868,-11612.13565330249
869,-15003.18973203118
870,-18394.24381075987
871,-24290.693643481907
872,-10368.887286963816
873,-13947.080930445725
874,-17525.274573927632
875,-21103.468217409543
876,-24681.66186089145
877,-6413.255504373359
878,-6582.349147855269
879,-6751.4427913371765
880,-6920.536434819086
881,-7089.630078300994
882,-7258.723721782902
883,-7427.81736526481
884,-7596.91100874672
885,-7766.004652228628
886,-7935.098295710537
887,-8104.191939192445
888,-8273.285582674353
889,-8442.379226156263
890,-8611.472869638172
891,-8780.566513120079
892,-8949.660156601989
893,-9118.753800083896
894,-9287.847443565806
895,-9456.941087047715
896,-9626.034730529622
897,-9795.12837401153
898,-12988.390863267223
899,-13230.381726534448
900,-13472.37258980167
901,-13714.363453068894
902,-13956.354316336117
903,-14198.34517960334
904,-6683.5360428705635
905,-6685.526906137788
906,-6687.517769405011
907,-6689.508632672235
908,-6691.499495939458
909,-6693.490359206681
910,-6695.481222473905
911,-6697.4720857411285
912,-6699.462949008353
913,-6701.453812275576
914,-6703.444675542798
915,-6705.435538810022
916,-6707.426402077245
917,-6709.417265344469
918,-6711.4081286116925
919,-6713.398991878916
920,-6715.38985514614
921,-6717.380718413363
922,-6719.371581680587
923,-6721.36244494781
924,-6723.353308215033
925,-6725.344171482257
926,-6727.33503474948
927,-6729.325898016704
928,-6731.316761283927
929,-6733.30762455115
930,-6735.298487818374
931,-6737.289351085597
932,-6739.2802143528215
933,-6741.271077620045
934,-6743.261940887268
935,-6745.252804154492
936,-6747.243667421715
937,-6749.234530688938
938,-6751.2253939561615
939,-6753.216257223385
940,-6755.207120490608
941,-6757.197983757833
942,-6759.188847025056
943,-6761.179710292279
944,-6763.170573559502
945,-6765.161436826726
946,-6767.1523000939505
947,-6769.143163361174
948,-6771.134026628397
949,-6773.124889895619
950,-6775.115753162842
951,-6777.106616430067
952,-6779.0974796972905
953,-6781.088342964514
954,-6783.079206231737
955,-6785.07006949896
956,-6787.060932766185
957,-6789.051796033407
958,-6791.042659300631
959,-6793.033522567854
960,-6795.024385835077
961,-6797.015249102302
962,-6799.006112369525
963,-6800.996975636748
964,-6802.987838903971
965,-6804.9787021711945
966,-6806.9695654384195
967,-6808.960428705643
968,-6810.951291972866
969,-6812.942155240089
970,-6814.933018507312
971,-6816.923881774537
972,-6818.9147450417595
973,-6820.905608308983
974,-6822.896471576207
975,-6824.887334843429
976,-6826.878198110654
977,-6828.869061377877
978,-6830.859924645099
979,-6832.8507879123235
980,-6834.841651179547
981,-6836.832514446771
982,-6838.823377713994
983,-6840.814240981217
984,-6842.80510424844
985,-6844.7959675156635
986,-6846.7868307828885
987,-6848.777694050112
988,-6850.768557317334
989,-6852.759420584559
990,-6854.75028385178
991,-6856.741147119005
992,-6858.732010386229
993,-6860.722873653452
994,-6862.713736920675
995,-6864.704600187899
996,-6866.695463455123
997,-6868.686326722346
998,-6870.677189989568
999,-6872.6680532567925
1000,-6874.658916524016
1001,-6876.64977979124
1002,-6878.640643058463
1003,-6880.631506325686
1004,-6882.622369592909
1005,-6884.6132328601325
1006,-6886.6040961273575
1007,-6888.594959394581
1008,-6890.585822661804
1009,-6892.576685929027
1010,-6894.56754919625
1011,-6896.558412463475
1012,-6898.5492757306965
1013,-6900.5401389979215
1014,-6902.531002265145
1015,-6904.521865532368
1016,-6906.512728799593
1017,-6908.503592066813
1018,-6910.494455334037
1019,-6912.485318601262
1020,-6914.476181868485
1021,-6916.467045135709
1022,-6918.457908402931
1023,-6920.448771670156
1024,-6922.439634937378
1025,-6924.430498204602
1026,-6926.421361471827
1027,-6928.412224739047
1028,-6930.403088006274
1029,-6932.393951273496
1030,-6934.384814540718
1031,-6936.375677807945
1032,-6938.3665410751655
1033,-6940.35740434239
1034,-6942.348267609614
1035,-6944.339130876836
1036,-6946.329994144061
1037,-6948.320857411283
1038,-6950.311720678508
1039,-6952.3025839457305
1040,-12087.551632234105
1041,-6830.303264468211
1042,-6776.254896702316
1043,-6760.6065289364215
1044,-6725.758161170525
1045,-6690.90979340463
1046,-6675.261425638736
1047,-6621.213057872841
1048,-6624.764690106947
1049,-6551.516322341052
1050,-6574.267954575156
1051,-6481.819586809262
1052,-6523.771219043367
1053,-6412.122851277472
1054,-6473.274483511577
1055,-6342.426115745682
1056,-6422.777747979788
1057,-6272.729380213893
1058,-6372.281012447998
1059,-6203.032644682104
1060,-6321.784276916209
1061,-6133.3359091503135
1062,-6271.287541384419
1063,-6063.639173618524
1064,-6220.790805852628
1065,-5993.942438086733
1066,-6170.294070320839
1067,-5924.245702554945
1068,-6119.797334789049
1069,-5854.548967023155
1070,-6069.30059925726
1071,-5784.852231491365
1072,-6018.80386372547
1073,-5715.155495959576
1074,-5968.307128193681
1075,-5645.458760427786
1076,-5917.8103926618915
1077,-5575.7620248959975
1078,-5867.313657130102
1079,-5506.065289364206
1080,-5816.816921598313
1081,-5436.368553832416
1082,-5766.320186066521
1083,-5366.671818300627
1084,-5715.823450534732
1085,-5296.975082768837
1086,-5665.326715002942
1087,-5227.278347237048
1088,-5614.829979471153
1089,-5157.581611705257
1090,-5564.333243939363
1091,-5087.884876173467
1092,-5513.836508407573
1093,-5018.188140641679
1094,-5463.339772875783
1095,-4948.491405109889
1096,-5412.843037343993
1097,-4878.794669578099
1098,-5362.346301812204
1099,-4809.097934046309
1100,-5311.849566280414
1101,-4739.401198514519
1102,-5261.352830748625
1103,-4669.704462982731
1104,-5210.8560952168355
1105,-4600.0077274509395
1106,-5160.359359685046
1107,-4530.310991919152
1108,-5109.862624153257
1109,-4460.614256387361
1110,-5059.365888621467
1111,-9591.97202001972
1112,-10210.344040039445
1113,-9523.116060059167
1114,-10160.688080078888
1115,-9454.26010009861
1116,-10111.032120118332
1117,-9385.404140138055
1118,-10061.376160157777
1119,-9316.548180177499
1120,-10011.72020019722
1121,-9247.692220216943
1122,-9962.064240236665
1123,-9178.836260256387
1124,-9912.40828027611
1125,-9109.98030029583
1126,-9862.752320315554
1127,-9041.124340335276
1128,-9813.096360354997
1129,-8972.26838037472
1130,-9763.440400394442
1131,-8903.412420414163
1132,-9713.784440433887
1133,-8834.556460453608
1134,-9664.12848047333
1135,-8765.700500493052
1136,-9614.472520512774
1137,-8696.844540532496
1138,-9564.816560552219
1139,-8627.988580571942
1140,-9515.160600591662
1141,-8559.132620611384
1142,-9465.504640631107
1143,-8490.27666065083
1144,-9415.848680670551
1145,-8421.420700690272
1146,-9366.192720709994
1147,-8352.564740729718
1148,-9316.53676074944
1149,-8283.70878076916
1150,-9266.880800788884
1151,-8214.852820808606
1152,-9217.224840828329
1153,-8145.9968608480485
1154,-9167.568880867773
1155,-8077.140900887494
1156,-9117.912920907216
1157,-8008.284940926939
1158,-9068.256960946661
1159,-7939.428980966382
1160,-9018.601000986106
1161,-7870.573021005826
1162,-8968.945041025549
1163,-7801.717061045269
1164,-8919.289081064993
1165,-7732.861101084714
1166,-8869.633121104438
1167,-7664.00514112416
1168,-8819.977161143883
1169,-7595.149181163603
1170,-8770.321201183326
1171,-7526.293221203047
1172,-8720.66524122277
1173,-7457.43726124249
1174,-8671.009281262213
1175,-7388.581301281936
1176,-8621.353321301658
1177,-2097.3253413213797
1178,-2101.2973613411023
1179,-2105.269381360824
1180,-2109.2414013805464
1181,-2113.21342140027
1182,-7251.85407872869
1183,-7219.70815745738
1184,-7187.56223618607
1185,-7155.41631491476
1186,-7123.27039364345
1187,-7091.12447237214
1188,-7058.97855110083
1189,-7026.83262982952
1190,-6994.686708558209
1191,-6962.5407872869
1192,-6930.394866015589
1193,-6898.24894474428
1194,-6866.103023472969
1195,-6833.957102201661
1196,-6801.81118093035
1197,-6769.665259659039
1198,-6737.5193383877295
1199,-6705.373417116419
1200,-6673.227495845111
1201,-6641.081574573799
1202,-6608.935653302489
1203,-6576.7897320311795
1204,-6544.643810759868
1205,-6512.49788948856
1206,-6480.351968217249
1207,-6448.2060469459375
1208,-6416.0601256746295
1209,-6383.914204403319
1210,-6351.76828313201
1211,-6319.622361860699
1212,-6287.4764405893875
1213,-6255.3305193180795
1214,-6223.184598046768
1215,-6191.038676775459
1216,-6158.892755504148
1217,-6126.7468342328375
1218,-6094.600912961529
1219,-6062.454991690219
1220,-6030.309070418908
1221,-5998.163149147598
1222,-5966.0172278762875
1223,-5933.8713066049795
1224,-5901.725385333668
1225,-5869.579464062359
1226,-5837.433542791048
1227,-5805.287621519737
1228,-5773.141700248428
1229,-10861.093643481909
1230,-10828.587286963817
